# BUSCO version is: 5.4.2 
# The lineage dataset is: mammalia_odb10 (Creation date: 2021-02-19, number of genomes: 24, number of BUSCOs: 9226)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
100at40674	Missing
186745at40674	Duplicated	TRINITY_DN934_c0_g1_i17:159-851	259.2	202	https://www.orthodb.org/v10?query=186745at40674	dnaJ homolog subfamily B member 8
186745at40674	Duplicated	TRINITY_DN934_c0_g1_i18:159-851	259.2	202	https://www.orthodb.org/v10?query=186745at40674	dnaJ homolog subfamily B member 8
186745at40674	Duplicated	TRINITY_DN934_c0_g1_i1:192-884	259.2	202	https://www.orthodb.org/v10?query=186745at40674	dnaJ homolog subfamily B member 8
186745at40674	Duplicated	TRINITY_DN934_c0_g1_i3:159-851	259.2	202	https://www.orthodb.org/v10?query=186745at40674	dnaJ homolog subfamily B member 8
186745at40674	Duplicated	TRINITY_DN934_c0_g1_i4:159-851	259.2	202	https://www.orthodb.org/v10?query=186745at40674	dnaJ homolog subfamily B member 8
186745at40674	Duplicated	TRINITY_DN934_c0_g1_i5:159-881	268.0	187	https://www.orthodb.org/v10?query=186745at40674	dnaJ homolog subfamily B member 8
186778at40674	Complete	TRINITY_DN1218_c0_g1_i1:583-1236	344.5	179	https://www.orthodb.org/v10?query=186778at40674	claudin-5
186790at40674	Complete	TRINITY_DN3265_c2_g1_i9:61-528	280.8	129	https://www.orthodb.org/v10?query=186790at40674	Rieske domain-containing protein
186818at40674	Complete	TRINITY_DN2234_c0_g1_i1:231-800	266.1	136	https://www.orthodb.org/v10?query=186818at40674	ADP-ribosylation factor-like protein 1
186843at40674	Complete	TRINITY_DN795_c1_g1_i3:139-780	328.1	188	https://www.orthodb.org/v10?query=186843at40674	single-pass membrane and coiled-coil domain-containing protein 1
186879at40674	Duplicated	TRINITY_DN4755_c0_g1_i1:663-1409	365.6	200	https://www.orthodb.org/v10?query=186879at40674	transmembrane protein 51
186879at40674	Duplicated	TRINITY_DN4755_c0_g1_i2:663-1409	365.6	200	https://www.orthodb.org/v10?query=186879at40674	transmembrane protein 51
186882at40674	Missing
186883at40674	Missing
186888at40674	Fragmented	TRINITY_DN8742_c0_g1_i1:0-488	209.9	143	https://www.orthodb.org/v10?query=186888at40674	Centromere protein K
186965at40674	Duplicated	TRINITY_DN251_c4_g1_i2:66-626	398.9	186	https://www.orthodb.org/v10?query=186965at40674	Chromosome 17 open reading frame 62
186965at40674	Duplicated	TRINITY_DN251_c4_g1_i3:254-814	398.9	186	https://www.orthodb.org/v10?query=186965at40674	Chromosome 17 open reading frame 62
186967at40674	Complete	TRINITY_DN6157_c0_g2_i1:1268-1843	332.7	148	https://www.orthodb.org/v10?query=186967at40674	protein Simiate
186980at40674	Complete	TRINITY_DN9314_c0_g1_i1:327-905	317.9	159	https://www.orthodb.org/v10?query=186980at40674	protein canopy homolog 2
187016at40674	Duplicated	TRINITY_DN2087_c2_g1_i2:1608-2003	300.7	130	https://www.orthodb.org/v10?query=187016at40674	protein FAM219A isoform X1
187016at40674	Duplicated	TRINITY_DN2087_c2_g1_i4:972-1478	327.3	148	https://www.orthodb.org/v10?query=187016at40674	protein FAM219A isoform X1
187016at40674	Duplicated	TRINITY_DN2087_c2_g1_i6:935-1492	318.6	148	https://www.orthodb.org/v10?query=187016at40674	protein FAM219A isoform X1
187016at40674	Duplicated	TRINITY_DN2087_c2_g1_i7:1682-2089	302.1	131	https://www.orthodb.org/v10?query=187016at40674	protein FAM219A isoform X1
187028at40674	Complete	TRINITY_DN2537_c0_g1_i1:148-798	358.9	187	https://www.orthodb.org/v10?query=187028at40674	Cell death-inducing DFFA-like effector b
187032at40674	Complete	TRINITY_DN9592_c0_g2_i1:1214-1819	311.2	176	https://www.orthodb.org/v10?query=187032at40674	T-cell-specific surface glycoprotein CD28
187038at40674	Missing
187068at40674	Missing
187071at40674	Duplicated	TRINITY_DN7407_c0_g2_i1:240-1049	228.5	204	https://www.orthodb.org/v10?query=187071at40674	Transmembrane protein 176B
187071at40674	Duplicated	TRINITY_DN7407_c0_g2_i2:240-1049	228.5	204	https://www.orthodb.org/v10?query=187071at40674	Transmembrane protein 176B
187071at40674	Duplicated	TRINITY_DN7407_c0_g2_i3:240-1049	228.5	204	https://www.orthodb.org/v10?query=187071at40674	Transmembrane protein 176B
187072at40674	Complete	TRINITY_DN7669_c0_g1_i1:127-738	338.9	165	https://www.orthodb.org/v10?query=187072at40674	B9 domain-containing protein 1
187078at40674	Missing
187079at40674	Complete	TRINITY_DN21209_c0_g1_i1:119-1111	364.0	240	https://www.orthodb.org/v10?query=187079at40674	PIN2/TERF1-interacting telomerase inhibitor 1
187153at40674	Complete	TRINITY_DN1224_c0_g1_i1:134-751	385.3	179	https://www.orthodb.org/v10?query=187153at40674	cysteine and glycine-rich protein 1
187172at40674	Missing
187179at40674	Duplicated	TRINITY_DN4104_c0_g1_i3:37-582	249.1	153	https://www.orthodb.org/v10?query=187179at40674	THAP domain-containing protein 3
187179at40674	Duplicated	TRINITY_DN4104_c0_g1_i4:37-663	288.2	181	https://www.orthodb.org/v10?query=187179at40674	THAP domain-containing protein 3
187198at40674	Missing
187226at40674	Duplicated	TRINITY_DN5165_c4_g1_i1:1329-1898	289.0	140	https://www.orthodb.org/v10?query=187226at40674	nudC domain-containing protein 2
187226at40674	Duplicated	TRINITY_DN5165_c4_g1_i1:452-1021	289.0	140	https://www.orthodb.org/v10?query=187226at40674	nudC domain-containing protein 2
187248at40674	Duplicated	TRINITY_DN13882_c0_g1_i1:364-861	322.5	143	https://www.orthodb.org/v10?query=187248at40674	Mitochondrial inner membrane protease subunit
187248at40674	Duplicated	TRINITY_DN13882_c0_g1_i2:326-823	322.5	143	https://www.orthodb.org/v10?query=187248at40674	Mitochondrial inner membrane protease subunit
187278at40674	Complete	TRINITY_DN228_c2_g1_i1:227-778	252.9	169	https://www.orthodb.org/v10?query=187278at40674	ADM
187280at40674	Complete	TRINITY_DN1518_c0_g1_i1:10-504	299.3	128	https://www.orthodb.org/v10?query=187280at40674	40S ribosomal protein S14
187297at40674	Complete	TRINITY_DN6962_c0_g1_i1:22-600	299.8	143	https://www.orthodb.org/v10?query=187297at40674	apoptogenic protein 1, mitochondrial
187316at40674	Duplicated	TRINITY_DN2423_c1_g1_i1:2159-2764	302.3	172	https://www.orthodb.org/v10?query=187316at40674	Transmembrane 4 L six family member 1
187316at40674	Duplicated	TRINITY_DN2423_c1_g1_i2:2254-2859	302.3	172	https://www.orthodb.org/v10?query=187316at40674	Transmembrane 4 L six family member 1
187317at40674	Duplicated	TRINITY_DN2692_c1_g1_i2:787-1374	291.6	184	https://www.orthodb.org/v10?query=187317at40674	cardiotrophin-1
187317at40674	Duplicated	TRINITY_DN2692_c1_g1_i4:787-1395	304.9	192	https://www.orthodb.org/v10?query=187317at40674	cardiotrophin-1
187317at40674	Duplicated	TRINITY_DN2692_c1_g1_i5:1123-1710	291.6	184	https://www.orthodb.org/v10?query=187317at40674	cardiotrophin-1
187317at40674	Duplicated	TRINITY_DN2692_c1_g1_i7:1123-1731	304.9	192	https://www.orthodb.org/v10?query=187317at40674	cardiotrophin-1
187364at40674	Complete	TRINITY_DN8766_c0_g1_i1:305-1009	383.1	190	https://www.orthodb.org/v10?query=187364at40674	Motile sperm domain containing 3
187374at40674	Duplicated	TRINITY_DN1825_c0_g1_i1:212-898	313.9	158	https://www.orthodb.org/v10?query=187374at40674	protein FAM173A
187374at40674	Duplicated	TRINITY_DN1825_c0_g1_i2:212-980	313.9	158	https://www.orthodb.org/v10?query=187374at40674	protein FAM173A
187385at40674	Complete	TRINITY_DN17154_c0_g1_i1:52-540	287.2	142	https://www.orthodb.org/v10?query=187385at40674	olfactory marker protein
187458at40674	Duplicated	TRINITY_DN1745_c0_g1_i4:206-796	425.9	186	https://www.orthodb.org/v10?query=187458at40674	bcl-2-like protein 2
187458at40674	Duplicated	TRINITY_DN1745_c0_g1_i5:367-957	425.9	186	https://www.orthodb.org/v10?query=187458at40674	bcl-2-like protein 2
187504at40674	Missing
187541at40674	Fragmented	TRINITY_DN18093_c0_g1_i1:82-366	152.7	90	https://www.orthodb.org/v10?query=187541at40674	F-box only protein 48
187572at40674	Duplicated	TRINITY_DN553_c1_g1_i1:527-991	249.5	124	https://www.orthodb.org/v10?query=187572at40674	fibroblast growth factor 1 isoform X1
187572at40674	Duplicated	TRINITY_DN553_c1_g1_i2:527-991	249.5	124	https://www.orthodb.org/v10?query=187572at40674	fibroblast growth factor 1 isoform X1
187572at40674	Duplicated	TRINITY_DN553_c1_g1_i4:527-991	249.5	124	https://www.orthodb.org/v10?query=187572at40674	fibroblast growth factor 1 isoform X1
187572at40674	Duplicated	TRINITY_DN553_c1_g1_i5:376-840	249.5	124	https://www.orthodb.org/v10?query=187572at40674	fibroblast growth factor 1 isoform X1
187572at40674	Duplicated	TRINITY_DN553_c1_g1_i9:376-840	249.5	124	https://www.orthodb.org/v10?query=187572at40674	fibroblast growth factor 1 isoform X1
187583at40674	Complete	TRINITY_DN22387_c0_g1_i1:68-604	282.2	148	https://www.orthodb.org/v10?query=187583at40674	Coiled-coil domain containing 32
187592at40674	Duplicated	TRINITY_DN993_c0_g3_i1:288-879	261.3	129	https://www.orthodb.org/v10?query=187592at40674	Core-binding factor beta subunit
187592at40674	Duplicated	TRINITY_DN993_c0_g3_i2:288-848	261.8	129	https://www.orthodb.org/v10?query=187592at40674	Core-binding factor beta subunit
187611at40674	Complete	TRINITY_DN2225_c0_g1_i1:1060-1635	350.6	171	https://www.orthodb.org/v10?query=187611at40674	trafficking protein particle complex subunit 5
187617at40674	Complete	TRINITY_DN19665_c0_g2_i1:275-844	255.7	151	https://www.orthodb.org/v10?query=187617at40674	TRAF-interacting protein with FHA domain-containing protein B
187637at40674	Complete	TRINITY_DN1676_c0_g1_i1:122-667	327.2	153	https://www.orthodb.org/v10?query=187637at40674	NADH dehydrogenase 
187648at40674	Fragmented	TRINITY_DN14780_c0_g1_i1:10-444	192.6	122	https://www.orthodb.org/v10?query=187648at40674	Sperm-tail PG-rich repeat containing 4
187649at40674	Duplicated	TRINITY_DN5432_c0_g3_i1:1120-1776	307.0	195	https://www.orthodb.org/v10?query=187649at40674	Tetraspanin
187649at40674	Duplicated	TRINITY_DN5432_c0_g3_i2:1120-1776	307.0	195	https://www.orthodb.org/v10?query=187649at40674	Tetraspanin
187666at40674	Complete	TRINITY_DN46_c0_g1_i1:63-876	413.4	205	https://www.orthodb.org/v10?query=187666at40674	bax inhibitor 1
187751at40674	Complete	TRINITY_DN7017_c0_g1_i1:147-647	226.9	134	https://www.orthodb.org/v10?query=187751at40674	Gem nuclear organelle associated protein 6
187763at40674	Missing
187797at40674	Duplicated	TRINITY_DN943_c0_g1_i1:799-1362	356.6	162	https://www.orthodb.org/v10?query=187797at40674	PRA1 family protein
187797at40674	Duplicated	TRINITY_DN943_c0_g1_i2:815-1378	356.6	162	https://www.orthodb.org/v10?query=187797at40674	PRA1 family protein
187798at40674	Duplicated	TRINITY_DN5181_c3_g1_i1:1975-2541	331.5	158	https://www.orthodb.org/v10?query=187798at40674	RWD domain containing 4 
187798at40674	Duplicated	TRINITY_DN5181_c3_g1_i2:1975-2535	326.1	157	https://www.orthodb.org/v10?query=187798at40674	RWD domain containing 4 
187843at40674	Duplicated	TRINITY_DN8397_c0_g2_i1:147-842	476.2	221	https://www.orthodb.org/v10?query=187843at40674	cytochrome b561 domain-containing protein 2
187843at40674	Duplicated	TRINITY_DN8397_c0_g2_i2:275-997	476.1	221	https://www.orthodb.org/v10?query=187843at40674	cytochrome b561 domain-containing protein 2
187843at40674	Duplicated	TRINITY_DN8397_c0_g2_i3:126-821	476.2	221	https://www.orthodb.org/v10?query=187843at40674	cytochrome b561 domain-containing protein 2
187882at40674	Complete	TRINITY_DN17705_c0_g1_i1:353-1129	387.7	213	https://www.orthodb.org/v10?query=187882at40674	TCF3 fusion partner
187910at40674	Complete	TRINITY_DN1720_c1_g1_i2:1097-2005	341.2	240	https://www.orthodb.org/v10?query=187910at40674	Solute carrier family 7 member 6 opposite strand
187973at40674	Duplicated	TRINITY_DN6333_c2_g1_i1:151-861	423.7	203	https://www.orthodb.org/v10?query=187973at40674	Chromobox 5
187973at40674	Duplicated	TRINITY_DN6333_c2_g1_i2:151-810	408.9	184	https://www.orthodb.org/v10?query=187973at40674	Chromobox 5
187987at40674	Missing
188012at40674	Complete	TRINITY_DN593_c1_g2_i1:665-1591	475.5	262	https://www.orthodb.org/v10?query=188012at40674	Caspase activity and apoptosis inhibitor 1
188014at40674	Complete	TRINITY_DN8116_c0_g1_i1:964-1698	416.4	216	https://www.orthodb.org/v10?query=188014at40674	B-cell receptor-associated protein 31
188032at40674	Missing
188044at40674	Duplicated	TRINITY_DN2748_c0_g1_i1:26-574	276.3	135	https://www.orthodb.org/v10?query=188044at40674	Ankyrin repeat domain 39
188044at40674	Duplicated	TRINITY_DN2748_c0_g1_i2:192-641	275.3	132	https://www.orthodb.org/v10?query=188044at40674	Ankyrin repeat domain 39
188044at40674	Duplicated	TRINITY_DN2748_c0_g1_i3:75-554	275.1	135	https://www.orthodb.org/v10?query=188044at40674	Ankyrin repeat domain 39
188077at40674	Complete	TRINITY_DN3395_c0_g1_i1:707-1204	348.1	146	https://www.orthodb.org/v10?query=188077at40674	Peptidyl-prolyl cis-trans isomerase
188081at40674	Complete	TRINITY_DN3497_c0_g1_i1:111-626	286.1	140	https://www.orthodb.org/v10?query=188081at40674	Thioredoxin domain containing 12
188100at40674	Duplicated	TRINITY_DN782_c1_g1_i1:20-541	263.2	131	https://www.orthodb.org/v10?query=188100at40674	FGFR1OP N-terminal like
188100at40674	Duplicated	TRINITY_DN782_c1_g1_i2:20-340	225.4	106	https://www.orthodb.org/v10?query=188100at40674	FGFR1OP N-terminal like
188109at40674	Fragmented	TRINITY_DN8848_c0_g1_i1:1-345	182.9	99	https://www.orthodb.org/v10?query=188109at40674	prion-like protein doppel
188115at40674	Complete	TRINITY_DN2817_c1_g1_i1:749-1609	418.1	211	https://www.orthodb.org/v10?query=188115at40674	homeobox protein Hox-A5
188146at40674	Duplicated	TRINITY_DN1125_c0_g2_i10:778-1548	414.0	186	https://www.orthodb.org/v10?query=188146at40674	Zinc finger AN1-type containing 3
188146at40674	Duplicated	TRINITY_DN1125_c0_g2_i1:310-1167	413.2	186	https://www.orthodb.org/v10?query=188146at40674	Zinc finger AN1-type containing 3
188146at40674	Duplicated	TRINITY_DN1125_c0_g2_i2:380-1126	414.1	186	https://www.orthodb.org/v10?query=188146at40674	Zinc finger AN1-type containing 3
188146at40674	Duplicated	TRINITY_DN1125_c0_g2_i9:767-1507	414.2	186	https://www.orthodb.org/v10?query=188146at40674	Zinc finger AN1-type containing 3
188150at40674	Duplicated	TRINITY_DN1047_c0_g1_i1:247-774	300.9	146	https://www.orthodb.org/v10?query=188150at40674	protein Mpv17
188150at40674	Duplicated	TRINITY_DN1047_c0_g1_i2:74-631	300.6	146	https://www.orthodb.org/v10?query=188150at40674	protein Mpv17
188150at40674	Duplicated	TRINITY_DN1047_c0_g1_i6:109-645	300.8	146	https://www.orthodb.org/v10?query=188150at40674	protein Mpv17
188167at40674	Missing
188179at40674	Missing
188193at40674	Missing
188204at40674	Fragmented	TRINITY_DN7651_c0_g4_i1:3-233	130.8	67	https://www.orthodb.org/v10?query=188204at40674	protein BEAN1
188205at40674	Complete	TRINITY_DN2188_c0_g1_i1:949-1764	355.2	224	https://www.orthodb.org/v10?query=188205at40674	WW domain binding protein 2
188211at40674	Complete	TRINITY_DN12073_c0_g1_i1:6-680	268.7	190	https://www.orthodb.org/v10?query=188211at40674	ATPase SWSAP1
188218at40674	Complete	TRINITY_DN7455_c0_g1_i1:92-955	302.4	204	https://www.orthodb.org/v10?query=188218at40674	Chromosome 1 open reading frame 131
188224at40674	Duplicated	TRINITY_DN1130_c0_g1_i1:2800-4278	611.5	419	https://www.orthodb.org/v10?query=188224at40674	WAS/WASL-interacting protein family member 1
188224at40674	Duplicated	TRINITY_DN1130_c0_g1_i2:2800-4278	611.5	419	https://www.orthodb.org/v10?query=188224at40674	WAS/WASL-interacting protein family member 1
188224at40674	Duplicated	TRINITY_DN1130_c0_g1_i3:2800-4278	611.5	419	https://www.orthodb.org/v10?query=188224at40674	WAS/WASL-interacting protein family member 1
188260at40674	Complete	TRINITY_DN2134_c0_g1_i1:146-739	358.4	180	https://www.orthodb.org/v10?query=188260at40674	YKT6 v-SNARE homolog
188276at40674	Complete	TRINITY_DN1124_c1_g3_i3:62-619	347.9	166	https://www.orthodb.org/v10?query=188276at40674	putative hydrolase RBBP9
188277at40674	Duplicated	TRINITY_DN3898_c0_g5_i1:546-1181	333.6	148	https://www.orthodb.org/v10?query=188277at40674	protein LSM12 homolog
188277at40674	Duplicated	TRINITY_DN3898_c0_g6_i2:63-698	333.6	148	https://www.orthodb.org/v10?query=188277at40674	protein LSM12 homolog
188336at40674	Missing
188337at40674	Complete	TRINITY_DN17201_c0_g1_i1:349-1107	285.0	205	https://www.orthodb.org/v10?query=188337at40674	ZW10 interactor
188349at40674	Complete	TRINITY_DN7121_c0_g2_i1:70-909	325.4	234	https://www.orthodb.org/v10?query=188349at40674	Hepatitis A virus cellular receptor 2
188362at40674	Complete	TRINITY_DN12664_c0_g2_i1:313-810	207.2	99	https://www.orthodb.org/v10?query=188362at40674	adaptor related protein complex 4 sigma 1 subunit 
188409at40674	Complete	TRINITY_DN2370_c0_g1_i2:85-597	280.7	140	https://www.orthodb.org/v10?query=188409at40674	Mitochondrial ribosomal protein S25
188443at40674	Missing
188465at40674	Duplicated	TRINITY_DN4306_c0_g1_i1:2440-3021	258.6	151	https://www.orthodb.org/v10?query=188465at40674	Ring finger protein 4
188465at40674	Duplicated	TRINITY_DN4306_c0_g1_i3:2440-3021	258.6	151	https://www.orthodb.org/v10?query=188465at40674	Ring finger protein 4
188471at40674	Complete	TRINITY_DN4163_c1_g1_i4:517-1524	455.4	252	https://www.orthodb.org/v10?query=188471at40674	mitochondrial calcium uniporter regulator 1
188481at40674	Missing
188518at40674	Duplicated	TRINITY_DN5815_c0_g1_i1:448-1191	399.0	215	https://www.orthodb.org/v10?query=188518at40674	Tetraspanin
188518at40674	Duplicated	TRINITY_DN5815_c0_g1_i4:47-790	399.0	215	https://www.orthodb.org/v10?query=188518at40674	Tetraspanin
188519at40674	Fragmented	TRINITY_DN13146_c0_g3_i1:1-240	114.2	76	https://www.orthodb.org/v10?query=188519at40674	centromere protein H
188535at40674	Duplicated	TRINITY_DN3187_c2_g1_i1:949-1824	435.1	251	https://www.orthodb.org/v10?query=188535at40674	NKAP domain containing 1
188535at40674	Duplicated	TRINITY_DN3187_c2_g1_i2:949-1824	435.1	251	https://www.orthodb.org/v10?query=188535at40674	NKAP domain containing 1
188538at40674	Duplicated	TRINITY_DN460_c0_g1_i1:268-1254	302.1	228	https://www.orthodb.org/v10?query=188538at40674	ICOS ligand
188538at40674	Duplicated	TRINITY_DN460_c0_g1_i3:268-1224	302.2	228	https://www.orthodb.org/v10?query=188538at40674	ICOS ligand
188538at40674	Duplicated	TRINITY_DN460_c0_g1_i4:268-1224	302.2	228	https://www.orthodb.org/v10?query=188538at40674	ICOS ligand
188538at40674	Duplicated	TRINITY_DN460_c0_g1_i5:268-1041	302.2	210	https://www.orthodb.org/v10?query=188538at40674	ICOS ligand
188538at40674	Duplicated	TRINITY_DN460_c0_g1_i6:268-1224	302.2	228	https://www.orthodb.org/v10?query=188538at40674	ICOS ligand
188646at40674	Complete	TRINITY_DN5488_c0_g1_i1:99-815	265.4	191	https://www.orthodb.org/v10?query=188646at40674	Chromosome 11 open reading frame 74
188650at40674	Duplicated	TRINITY_DN6516_c0_g1_i1:2879-3865	384.2	198	https://www.orthodb.org/v10?query=188650at40674	ER membrane protein complex subunit 10
188650at40674	Duplicated	TRINITY_DN6516_c0_g1_i3:2880-3866	384.2	198	https://www.orthodb.org/v10?query=188650at40674	ER membrane protein complex subunit 10
188650at40674	Duplicated	TRINITY_DN6516_c0_g1_i4:2880-3779	386.1	199	https://www.orthodb.org/v10?query=188650at40674	ER membrane protein complex subunit 10
188650at40674	Duplicated	TRINITY_DN6516_c0_g1_i5:2879-3778	386.1	199	https://www.orthodb.org/v10?query=188650at40674	ER membrane protein complex subunit 10
188657at40674	Complete	TRINITY_DN25300_c0_g1_i1:105-992	330.4	251	https://www.orthodb.org/v10?query=188657at40674	Coiled-coil domain containing 198
188714at40674	Complete	TRINITY_DN6021_c0_g1_i2:54-566	300.6	130	https://www.orthodb.org/v10?query=188714at40674	histone deacetylase complex subunit SAP18
188739at40674	Duplicated	TRINITY_DN4921_c0_g1_i1:254-832	255.0	135	https://www.orthodb.org/v10?query=188739at40674	p53 apoptosis effector related to PMP-22
188739at40674	Duplicated	TRINITY_DN4921_c0_g1_i2:254-832	255.0	135	https://www.orthodb.org/v10?query=188739at40674	p53 apoptosis effector related to PMP-22
188777at40674	Complete	TRINITY_DN3638_c1_g1_i1:165-770	299.0	152	https://www.orthodb.org/v10?query=188777at40674	Sterile alpha motif domain containing 10
188782at40674	Complete	TRINITY_DN26972_c0_g1_i1:205-828	340.2	174	https://www.orthodb.org/v10?query=188782at40674	CKLF-like MARVEL transmembrane domain-containing protein 4
188793at40674	Duplicated	TRINITY_DN3162_c0_g1_i1:348-1915	347.7	150	https://www.orthodb.org/v10?query=188793at40674	diamine acetyltransferase 1
188793at40674	Duplicated	TRINITY_DN3162_c0_g1_i3:348-970	347.7	150	https://www.orthodb.org/v10?query=188793at40674	diamine acetyltransferase 1
188793at40674	Duplicated	TRINITY_DN3162_c0_g1_i4:348-860	350.6	150	https://www.orthodb.org/v10?query=188793at40674	diamine acetyltransferase 1
188794at40674	Missing
188804at40674	Complete	TRINITY_DN26836_c0_g1_i1:649-1326	367.8	191	https://www.orthodb.org/v10?query=188804at40674	transmembrane protein 204
188807at40674	Complete	TRINITY_DN4752_c0_g1_i1:49-708	283.2	156	https://www.orthodb.org/v10?query=188807at40674	myc target protein 1
188898at40674	Missing
188924at40674	Duplicated	TRINITY_DN8259_c0_g1_i13:1175-1771	281.6	141	https://www.orthodb.org/v10?query=188924at40674	COMM domain-containing protein 2
188924at40674	Duplicated	TRINITY_DN8259_c0_g1_i16:974-1570	281.6	141	https://www.orthodb.org/v10?query=188924at40674	COMM domain-containing protein 2
188924at40674	Duplicated	TRINITY_DN8259_c0_g1_i24:1178-1774	281.6	141	https://www.orthodb.org/v10?query=188924at40674	COMM domain-containing protein 2
188924at40674	Duplicated	TRINITY_DN8259_c0_g1_i4:1012-1608	281.6	141	https://www.orthodb.org/v10?query=188924at40674	COMM domain-containing protein 2
188924at40674	Duplicated	TRINITY_DN8259_c0_g1_i5:1012-1608	281.6	141	https://www.orthodb.org/v10?query=188924at40674	COMM domain-containing protein 2
188930at40674	Duplicated	TRINITY_DN11789_c0_g1_i1:2408-3001	294.8	152	https://www.orthodb.org/v10?query=188930at40674	transmembrane protein 223
188930at40674	Duplicated	TRINITY_DN11789_c0_g1_i3:2408-3001	294.8	152	https://www.orthodb.org/v10?query=188930at40674	transmembrane protein 223
188930at40674	Duplicated	TRINITY_DN11789_c0_g1_i6:2408-3001	294.8	152	https://www.orthodb.org/v10?query=188930at40674	transmembrane protein 223
188930at40674	Duplicated	TRINITY_DN11789_c0_g1_i7:3234-3827	294.8	152	https://www.orthodb.org/v10?query=188930at40674	transmembrane protein 223
188930at40674	Duplicated	TRINITY_DN11789_c0_g1_i8:3234-3827	294.8	152	https://www.orthodb.org/v10?query=188930at40674	transmembrane protein 223
188930at40674	Duplicated	TRINITY_DN11789_c0_g1_i9:4192-4785	294.8	152	https://www.orthodb.org/v10?query=188930at40674	transmembrane protein 223
188938at40674	Duplicated	TRINITY_DN2987_c0_g1_i1:4147-4740	324.2	166	https://www.orthodb.org/v10?query=188938at40674	Family with sequence similarity 168 member B
188938at40674	Duplicated	TRINITY_DN2987_c0_g1_i2:4147-4749	322.6	166	https://www.orthodb.org/v10?query=188938at40674	Family with sequence similarity 168 member B
188988at40674	Missing
189045at40674	Missing
189058at40674	Complete	TRINITY_DN4838_c0_g2_i2:0-503	263.9	149	https://www.orthodb.org/v10?query=189058at40674	ADP-ribosylation factor-like protein 11
189066at40674	Duplicated	TRINITY_DN2585_c0_g1_i4:127-675	346.3	153	https://www.orthodb.org/v10?query=189066at40674	ER membrane protein complex subunit 4
189066at40674	Duplicated	TRINITY_DN2585_c0_g1_i5:127-675	346.3	153	https://www.orthodb.org/v10?query=189066at40674	ER membrane protein complex subunit 4
189066at40674	Duplicated	TRINITY_DN2585_c0_g1_i6:127-675	346.3	153	https://www.orthodb.org/v10?query=189066at40674	ER membrane protein complex subunit 4
189067at40674	Complete	TRINITY_DN4406_c0_g1_i1:846-1394	298.1	157	https://www.orthodb.org/v10?query=189067at40674	COMM domain-containing protein 8
189092at40674	Complete	TRINITY_DN27061_c0_g1_i1:780-1403	237.5	146	https://www.orthodb.org/v10?query=189092at40674	protein THEM6
189095at40674	Duplicated	TRINITY_DN4568_c0_g1_i1:1115-1693	314.8	165	https://www.orthodb.org/v10?query=189095at40674	Sjogren syndrome/scleroderma autoantigen 1
189095at40674	Duplicated	TRINITY_DN4568_c0_g1_i2:1239-1817	314.8	165	https://www.orthodb.org/v10?query=189095at40674	Sjogren syndrome/scleroderma autoantigen 1
189126at40674	Missing
189168at40674	Missing
189184at40674	Duplicated	TRINITY_DN4417_c0_g1_i1:168-1250	401.9	282	https://www.orthodb.org/v10?query=189184at40674	macrosialin
189184at40674	Duplicated	TRINITY_DN4417_c0_g1_i2:168-1169	398.4	282	https://www.orthodb.org/v10?query=189184at40674	macrosialin
189216at40674	Complete	TRINITY_DN6155_c0_g2_i1:357-878	237.6	122	https://www.orthodb.org/v10?query=189216at40674	eukaryotic translation elongation factor 1 epsilon-1
189226at40674	Duplicated	TRINITY_DN4451_c0_g1_i1:352-882	239.6	144	https://www.orthodb.org/v10?query=189226at40674	signaling threshold-regulating transmembrane adapter 1
189226at40674	Duplicated	TRINITY_DN4451_c0_g1_i2:352-981	221.1	147	https://www.orthodb.org/v10?query=189226at40674	signaling threshold-regulating transmembrane adapter 1
189229at40674	Duplicated	TRINITY_DN38_c1_g2_i1:1153-1695	256.0	138	https://www.orthodb.org/v10?query=189229at40674	transmembrane protein 47
189229at40674	Duplicated	TRINITY_DN38_c1_g2_i2:3146-3688	256.0	138	https://www.orthodb.org/v10?query=189229at40674	transmembrane protein 47
189240at40674	Duplicated	TRINITY_DN14487_c0_g1_i1:175-648	246.9	135	https://www.orthodb.org/v10?query=189240at40674	Intraflagellar transport 43
189240at40674	Duplicated	TRINITY_DN14487_c0_g1_i2:27-635	289.2	174	https://www.orthodb.org/v10?query=189240at40674	Intraflagellar transport 43
189240at40674	Duplicated	TRINITY_DN14487_c0_g1_i3:27-644	289.1	174	https://www.orthodb.org/v10?query=189240at40674	Intraflagellar transport 43
189247at40674	Complete	TRINITY_DN2964_c0_g1_i1:189-1406	457.7	249	https://www.orthodb.org/v10?query=189247at40674	immediate early response gene 5-like protein
189262at40674	Missing
189264at40674	Duplicated	TRINITY_DN3490_c0_g1_i1:46-761	275.1	152	https://www.orthodb.org/v10?query=189264at40674	Mitochondrial ribosomal protein L21
189264at40674	Duplicated	TRINITY_DN3490_c0_g1_i2:46-672	275.1	152	https://www.orthodb.org/v10?query=189264at40674	Mitochondrial ribosomal protein L21
189272at40674	Missing
189283at40674	Missing
189292at40674	Missing
189322at40674	Missing
189355at40674	Duplicated	TRINITY_DN4165_c0_g1_i1:3185-3709	240.4	126	https://www.orthodb.org/v10?query=189355at40674	histidine triad nucleotide-binding protein 3
