# BUSCO version is: 5.4.2 
# The lineage dataset is: mammalia_odb10 (Creation date: 2021-02-19, number of genomes: 24, number of BUSCOs: 9226)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
100at40674	Missing
158880at40674	Duplicated	TRINITY_DN37492_c3_g1_i4:143-1504	593.2	318	https://www.orthodb.org/v10?query=158880at40674	LSM family member 14B
158880at40674	Duplicated	TRINITY_DN37492_c3_g1_i5:143-1621	566.2	319	https://www.orthodb.org/v10?query=158880at40674	LSM family member 14B
158911at40674	Duplicated	TRINITY_DN31060_c0_g1_i1:175-921	414.8	209	https://www.orthodb.org/v10?query=158911at40674	General transcription factor IIF subunit 2
158911at40674	Duplicated	TRINITY_DN31060_c0_g1_i2:165-845	375.9	192	https://www.orthodb.org/v10?query=158911at40674	General transcription factor IIF subunit 2
158920at40674	Missing
158925at40674	Complete	TRINITY_DN5709_c0_g1_i1:902-1531	410.4	178	https://www.orthodb.org/v10?query=158925at40674	ephrin-A3
158934at40674	Complete	TRINITY_DN33967_c0_g2_i1:692-1537	441.3	222	https://www.orthodb.org/v10?query=158934at40674	out at first protein homolog
158935at40674	Missing
158966at40674	Missing
158982at40674	Duplicated	TRINITY_DN37349_c0_g2_i1:4720-5637	472.8	227	https://www.orthodb.org/v10?query=158982at40674	N-acetylglucosamine-1-phosphate transferase gamma subunit
158982at40674	Duplicated	TRINITY_DN37349_c0_g2_i2:4948-5865	472.8	227	https://www.orthodb.org/v10?query=158982at40674	N-acetylglucosamine-1-phosphate transferase gamma subunit
158983at40674	Complete	TRINITY_DN34513_c0_g2_i1:71-1021	507.9	274	https://www.orthodb.org/v10?query=158983at40674	protein IMPACT
158988at40674	Complete	TRINITY_DN30564_c0_g1_i1:109-1080	490.4	252	https://www.orthodb.org/v10?query=158988at40674	Nei like DNA glycosylase 2
159011at40674	Duplicated	TRINITY_DN38958_c2_g1_i1:313-1548	455.2	357	https://www.orthodb.org/v10?query=159011at40674	nucleolar and spindle-associated protein 1
159011at40674	Duplicated	TRINITY_DN38958_c2_g1_i2:313-1647	485.8	357	https://www.orthodb.org/v10?query=159011at40674	nucleolar and spindle-associated protein 1
159011at40674	Duplicated	TRINITY_DN38958_c2_g1_i3:313-1647	485.8	357	https://www.orthodb.org/v10?query=159011at40674	nucleolar and spindle-associated protein 1
159011at40674	Duplicated	TRINITY_DN38958_c2_g1_i4:593-1927	485.8	357	https://www.orthodb.org/v10?query=159011at40674	nucleolar and spindle-associated protein 1
159011at40674	Duplicated	TRINITY_DN38958_c2_g1_i5:313-1548	455.2	357	https://www.orthodb.org/v10?query=159011at40674	nucleolar and spindle-associated protein 1
159020at40674	Complete	TRINITY_DN31551_c1_g1_i1:150-1130	599.3	283	https://www.orthodb.org/v10?query=159020at40674	inactive peptidyl-prolyl cis-trans isomerase FKBP6
159085at40674	Complete	TRINITY_DN37816_c9_g1_i1:4-708	423.9	218	https://www.orthodb.org/v10?query=159085at40674	chymotrypsin-like elastase family member 1
159137at40674	Duplicated	TRINITY_DN29797_c0_g1_i1:2212-3078	444.6	232	https://www.orthodb.org/v10?query=159137at40674	epidermal growth factor-like protein 8
159137at40674	Duplicated	TRINITY_DN29797_c0_g1_i2:2359-3225	444.6	232	https://www.orthodb.org/v10?query=159137at40674	epidermal growth factor-like protein 8
159137at40674	Duplicated	TRINITY_DN29797_c0_g1_i3:2394-3260	444.6	232	https://www.orthodb.org/v10?query=159137at40674	epidermal growth factor-like protein 8
159137at40674	Duplicated	TRINITY_DN29797_c0_g1_i4:2247-3113	444.6	232	https://www.orthodb.org/v10?query=159137at40674	epidermal growth factor-like protein 8
159199at40674	Complete	TRINITY_DN18688_c1_g1_i1:18-992	487.7	255	https://www.orthodb.org/v10?query=159199at40674	von Willebrand factor C domain containing 2
159216at40674	Complete	TRINITY_DN31262_c0_g1_i1:255-1205	532.5	260	https://www.orthodb.org/v10?query=159216at40674	Mitochondrial ribosomal protein S35
159312at40674	Missing
159319at40674	Duplicated	TRINITY_DN31872_c0_g1_i1:175-1034	481.7	223	https://www.orthodb.org/v10?query=159319at40674	coiled-coil domain-containing protein 3
159319at40674	Duplicated	TRINITY_DN31872_c0_g1_i2:175-993	493.5	223	https://www.orthodb.org/v10?query=159319at40674	coiled-coil domain-containing protein 3
159336at40674	Complete	TRINITY_DN35618_c1_g1_i1:450-1283	473.0	239	https://www.orthodb.org/v10?query=159336at40674	Mannose-6-phosphate receptor, cation dependent
159385at40674	Fragmented	TRINITY_DN28471_c0_g2_i1:2-577	348.0	174	https://www.orthodb.org/v10?query=159385at40674	complement C1q tumor necrosis factor-related protein 3 isoform X1
159393at40674	Missing
159395at40674	Missing
159403at40674	Complete	TRINITY_DN31947_c0_g1_i1:6-1136	455.5	231	https://www.orthodb.org/v10?query=159403at40674	Ankyrin repeat domain 54
159411at40674	Missing
159428at40674	Missing
159507at40674	Complete	TRINITY_DN38271_c0_g1_i1:702-1541	407.2	206	https://www.orthodb.org/v10?query=159507at40674	U6 snRNA phosphodiesterase
159514at40674	Duplicated	TRINITY_DN31840_c0_g1_i1:156-956	458.0	235	https://www.orthodb.org/v10?query=159514at40674	Family with sequence similarity 151 member B
159514at40674	Duplicated	TRINITY_DN31840_c0_g1_i2:18-845	460.5	236	https://www.orthodb.org/v10?query=159514at40674	Family with sequence similarity 151 member B
159514at40674	Duplicated	TRINITY_DN31840_c0_g1_i3:18-805	404.0	236	https://www.orthodb.org/v10?query=159514at40674	Family with sequence similarity 151 member B
159514at40674	Duplicated	TRINITY_DN31840_c0_g1_i4:18-1080	460.5	236	https://www.orthodb.org/v10?query=159514at40674	Family with sequence similarity 151 member B
159514at40674	Duplicated	TRINITY_DN31840_c0_g1_i6:156-1191	458.0	235	https://www.orthodb.org/v10?query=159514at40674	Family with sequence similarity 151 member B
159534at40674	Complete	TRINITY_DN35980_c0_g1_i1:14-988	536.6	249	https://www.orthodb.org/v10?query=159534at40674	magnesium transporter NIPA1
159545at40674	Missing
159597at40674	Complete	TRINITY_DN35487_c1_g1_i1:1309-2676	688.0	399	https://www.orthodb.org/v10?query=159597at40674	BCL2 associated athanogene 4
159601at40674	Complete	TRINITY_DN7001_c0_g1_i1:36-1934	926.6	627	https://www.orthodb.org/v10?query=159601at40674	Collagen type IX alpha 2 chain
159627at40674	Duplicated	TRINITY_DN31616_c0_g1_i1:275-1009	343.0	195	https://www.orthodb.org/v10?query=159627at40674	Eukaryotic translation initiation factor 6
159627at40674	Duplicated	TRINITY_DN31616_c0_g1_i2:275-1009	343.0	195	https://www.orthodb.org/v10?query=159627at40674	Eukaryotic translation initiation factor 6
159681at40674	Complete	TRINITY_DN31890_c0_g1_i1:389-1186	469.4	232	https://www.orthodb.org/v10?query=159681at40674	15-hydroxyprostaglandin dehydrogenase 
159684at40674	Duplicated	TRINITY_DN32937_c0_g1_i1:804-1553	396.2	208	https://www.orthodb.org/v10?query=159684at40674	Zinc finger AN1-type containing 1
159684at40674	Duplicated	TRINITY_DN32937_c0_g1_i2:804-1607	435.1	226	https://www.orthodb.org/v10?query=159684at40674	Zinc finger AN1-type containing 1
159684at40674	Duplicated	TRINITY_DN32937_c0_g1_i3:804-1680	435.1	226	https://www.orthodb.org/v10?query=159684at40674	Zinc finger AN1-type containing 1
159693at40674	Complete	TRINITY_DN30367_c0_g1_i1:1173-1994	482.2	243	https://www.orthodb.org/v10?query=159693at40674	leucine-rich repeat-containing protein 10
159723at40674	Complete	TRINITY_DN36928_c0_g1_i1:111-959	398.1	232	https://www.orthodb.org/v10?query=159723at40674	Cytochrome b reductase 1
159728at40674	Duplicated	TRINITY_DN25124_c0_g1_i1:636-1511	503.0	237	https://www.orthodb.org/v10?query=159728at40674	transcription initiation factor IIE subunit beta
159728at40674	Duplicated	TRINITY_DN25124_c0_g2_i1:636-1511	503.0	237	https://www.orthodb.org/v10?query=159728at40674	transcription initiation factor IIE subunit beta
159742at40674	Duplicated	TRINITY_DN30912_c0_g1_i1:596-1450	431.5	227	https://www.orthodb.org/v10?query=159742at40674	AlkB homolog 3, alpha-ketoglutaratedependent dioxygenase
159742at40674	Duplicated	TRINITY_DN30912_c0_g1_i3:511-1365	431.5	227	https://www.orthodb.org/v10?query=159742at40674	AlkB homolog 3, alpha-ketoglutaratedependent dioxygenase
159742at40674	Duplicated	TRINITY_DN30912_c0_g1_i4:404-1258	431.5	227	https://www.orthodb.org/v10?query=159742at40674	AlkB homolog 3, alpha-ketoglutaratedependent dioxygenase
159742at40674	Duplicated	TRINITY_DN30912_c0_g1_i5:377-1231	431.5	227	https://www.orthodb.org/v10?query=159742at40674	AlkB homolog 3, alpha-ketoglutaratedependent dioxygenase
159742at40674	Duplicated	TRINITY_DN30912_c0_g1_i6:138-992	431.5	227	https://www.orthodb.org/v10?query=159742at40674	AlkB homolog 3, alpha-ketoglutaratedependent dioxygenase
159742at40674	Duplicated	TRINITY_DN30912_c0_g1_i7:146-1000	431.5	227	https://www.orthodb.org/v10?query=159742at40674	AlkB homolog 3, alpha-ketoglutaratedependent dioxygenase
159756at40674	Missing
159759at40674	Complete	TRINITY_DN30045_c0_g1_i1:563-1306	390.8	206	https://www.orthodb.org/v10?query=159759at40674	myeloid leukemia factor 2
159801at40674	Complete	TRINITY_DN26970_c0_g1_i1:104-1150	541.8	309	https://www.orthodb.org/v10?query=159801at40674	cyclic AMP-dependent transcription factor ATF-4
159806at40674	Complete	TRINITY_DN31889_c0_g1_i1:51-1025	377.5	255	https://www.orthodb.org/v10?query=159806at40674	PDZ domain-containing protein MAGIX
159822at40674	Complete	TRINITY_DN34361_c0_g2_i1:140-1396	639.9	376	https://www.orthodb.org/v10?query=159822at40674	pre-mRNA-splicing factor CWC25 homolog
159827at40674	Complete	TRINITY_DN29786_c0_g1_i1:109-1350	404.8	334	https://www.orthodb.org/v10?query=159827at40674	Centromere protein U
159828at40674	Missing
159845at40674	Complete	TRINITY_DN34173_c1_g1_i1:75-824	534.8	234	https://www.orthodb.org/v10?query=159845at40674	Golgi SNAP receptor complex member 1
159847at40674	Complete	TRINITY_DN29571_c0_g1_i1:2880-3632	427.4	210	https://www.orthodb.org/v10?query=159847at40674	RNA-binding protein PNO1
159877at40674	Missing
159890at40674	Duplicated	TRINITY_DN4684_c0_g1_i1:290-1063	420.4	184	https://www.orthodb.org/v10?query=159890at40674	Peroxiredoxin 4
159890at40674	Duplicated	TRINITY_DN4684_c0_g2_i1:122-946	438.2	202	https://www.orthodb.org/v10?query=159890at40674	Peroxiredoxin 4
159912at40674	Missing
159917at40674	Complete	TRINITY_DN29706_c0_g1_i1:117-1004	484.4	224	https://www.orthodb.org/v10?query=159917at40674	Endonuclease III-like protein 1
159951at40674	Duplicated	TRINITY_DN37956_c0_g1_i10:1319-2230	508.8	261	https://www.orthodb.org/v10?query=159951at40674	RAD51 paralog D
159951at40674	Duplicated	TRINITY_DN37956_c0_g1_i11:1318-2232	507.4	261	https://www.orthodb.org/v10?query=159951at40674	RAD51 paralog D
159951at40674	Duplicated	TRINITY_DN37956_c0_g1_i12:1319-2254	504.9	259	https://www.orthodb.org/v10?query=159951at40674	RAD51 paralog D
159951at40674	Duplicated	TRINITY_DN37956_c0_g1_i1:1058-1897	462.0	236	https://www.orthodb.org/v10?query=159951at40674	RAD51 paralog D
159951at40674	Duplicated	TRINITY_DN37956_c0_g1_i2:1319-2308	522.6	275	https://www.orthodb.org/v10?query=159951at40674	RAD51 paralog D
159951at40674	Duplicated	TRINITY_DN37956_c0_g1_i5:1318-2307	522.6	281	https://www.orthodb.org/v10?query=159951at40674	RAD51 paralog D
159951at40674	Duplicated	TRINITY_DN37956_c0_g1_i6:1318-2226	505.4	259	https://www.orthodb.org/v10?query=159951at40674	RAD51 paralog D
159951at40674	Duplicated	TRINITY_DN37956_c0_g1_i7:1318-2304	524.1	275	https://www.orthodb.org/v10?query=159951at40674	RAD51 paralog D
159951at40674	Duplicated	TRINITY_DN37956_c0_g1_i8:1318-2250	506.5	266	https://www.orthodb.org/v10?query=159951at40674	RAD51 paralog D
159951at40674	Duplicated	TRINITY_DN37956_c0_g1_i9:1318-2223	506.7	259	https://www.orthodb.org/v10?query=159951at40674	RAD51 paralog D
159970at40674	Duplicated	TRINITY_DN35972_c0_g1_i1:204-2219	610.3	484	https://www.orthodb.org/v10?query=159970at40674	proline and serine-rich protein 3
159970at40674	Duplicated	TRINITY_DN35972_c0_g1_i4:242-2311	613.6	496	https://www.orthodb.org/v10?query=159970at40674	proline and serine-rich protein 3
159986at40674	Complete	TRINITY_DN17828_c0_g1_i1:179-868	330.6	185	https://www.orthodb.org/v10?query=159986at40674	3-beta-hydroxysteroid-Delta(8), Delta(7)-isomerase
159998at40674	Duplicated	TRINITY_DN32681_c0_g1_i1:219-991	312.0	161	https://www.orthodb.org/v10?query=159998at40674	Transmembrane protein 222
159998at40674	Duplicated	TRINITY_DN32681_c0_g1_i2:219-842	313.1	161	https://www.orthodb.org/v10?query=159998at40674	Transmembrane protein 222
160044at40674	Complete	TRINITY_DN26525_c0_g1_i1:5-817	430.7	221	https://www.orthodb.org/v10?query=160044at40674	Gap junction protein
160084at40674	Complete	TRINITY_DN33400_c0_g1_i1:251-1117	484.4	264	https://www.orthodb.org/v10?query=160084at40674	Chromosome 9 open reading frame 78
160094at40674	Missing
160118at40674	Duplicated	TRINITY_DN32868_c0_g3_i1:24-1034	478.7	241	https://www.orthodb.org/v10?query=160118at40674	endonuclease V
160118at40674	Duplicated	TRINITY_DN32868_c0_g3_i2:149-1135	466.6	233	https://www.orthodb.org/v10?query=160118at40674	endonuclease V
160118at40674	Duplicated	TRINITY_DN32868_c0_g3_i5:24-965	416.0	218	https://www.orthodb.org/v10?query=160118at40674	endonuclease V
160169at40674	Fragmented	TRINITY_DN47569_c0_g1_i1:32-415	155.2	123	https://www.orthodb.org/v10?query=160169at40674	oxidized low-density lipoprotein receptor 1
160184at40674	Complete	TRINITY_DN33262_c0_g1_i1:583-1761	529.5	290	https://www.orthodb.org/v10?query=160184at40674	protein HGH1 homolog
160191at40674	Complete	TRINITY_DN38679_c2_g1_i1:1014-2186	543.9	329	https://www.orthodb.org/v10?query=160191at40674	protein FAM8A1
160192at40674	Missing
160198at40674	Complete	TRINITY_DN35801_c0_g1_i2:3538-5361	648.1	463	https://www.orthodb.org/v10?query=160198at40674	microtubule-associated protein 9
160220at40674	Complete	TRINITY_DN28350_c0_g2_i1:411-1136	448.1	204	https://www.orthodb.org/v10?query=160220at40674	Phosphomannomutase
160277at40674	Duplicated	TRINITY_DN30562_c0_g1_i2:84-1028	509.5	242	https://www.orthodb.org/v10?query=160277at40674	Phospholipid phosphatase 2
160277at40674	Duplicated	TRINITY_DN30562_c0_g1_i3:94-987	509.6	242	https://www.orthodb.org/v10?query=160277at40674	Phospholipid phosphatase 2
160289at40674	Complete	TRINITY_DN38777_c2_g1_i2:1382-2272	590.4	271	https://www.orthodb.org/v10?query=160289at40674	phosphatidylinositol N-acetylglucosaminyltransferase subunit C
160322at40674	Complete	TRINITY_DN32805_c0_g1_i1:204-1241	594.9	286	https://www.orthodb.org/v10?query=160322at40674	Succinate--CoA ligase 
160342at40674	Duplicated	TRINITY_DN38249_c0_g1_i1:3116-4264	441.7	269	https://www.orthodb.org/v10?query=160342at40674	Serologically defined colon cancer antigen 3
160342at40674	Duplicated	TRINITY_DN38249_c0_g1_i3:3116-4195	442.7	269	https://www.orthodb.org/v10?query=160342at40674	Serologically defined colon cancer antigen 3
160342at40674	Duplicated	TRINITY_DN38249_c0_g1_i4:3116-4805	441.4	269	https://www.orthodb.org/v10?query=160342at40674	Serologically defined colon cancer antigen 3
160345at40674	Complete	TRINITY_DN35506_c0_g1_i1:78-1106	383.4	302	https://www.orthodb.org/v10?query=160345at40674	RNA-binding protein 43
160347at40674	Duplicated	TRINITY_DN38151_c2_g3_i1:1059-2234	377.3	295	https://www.orthodb.org/v10?query=160347at40674	protein FAM217B
160347at40674	Duplicated	TRINITY_DN38151_c2_g3_i2:1059-2234	377.3	295	https://www.orthodb.org/v10?query=160347at40674	protein FAM217B
160348at40674	Complete	TRINITY_DN39463_c0_g1_i1:8712-9851	385.6	277	https://www.orthodb.org/v10?query=160348at40674	cyclic AMP-responsive element-binding protein 3
160384at40674	Missing
160394at40674	Complete	TRINITY_DN34028_c0_g1_i1:312-1064	423.6	212	https://www.orthodb.org/v10?query=160394at40674	Derlin
160443at40674	Duplicated	TRINITY_DN38786_c0_g1_i1:2-1365	599.1	264	https://www.orthodb.org/v10?query=160443at40674	Aph-1 homolog A, gamma-secretase subunit
160443at40674	Duplicated	TRINITY_DN38786_c0_g1_i2:2-1035	600.7	264	https://www.orthodb.org/v10?query=160443at40674	Aph-1 homolog A, gamma-secretase subunit
160479at40674	Complete	TRINITY_DN18713_c0_g1_i1:83-910	481.9	246	https://www.orthodb.org/v10?query=160479at40674	radial spoke head protein 9 homolog
160494at40674	Complete	TRINITY_DN29312_c0_g1_i1:551-1426	442.6	233	https://www.orthodb.org/v10?query=160494at40674	tetratricopeptide repeat protein 1
160500at40674	Complete	TRINITY_DN27172_c0_g1_i1:344-1123	426.1	209	https://www.orthodb.org/v10?query=160500at40674	histone RNA hairpin-binding protein
160553at40674	Complete	TRINITY_DN33760_c0_g1_i1:1411-2364	463.6	271	https://www.orthodb.org/v10?query=160553at40674	Gamma-glutamyl hydrolase
160561at40674	Complete	TRINITY_DN39090_c0_g1_i1:3411-4373	461.7	255	https://www.orthodb.org/v10?query=160561at40674	Hes related family bHLH transcription factor with YRPW motif-like
160633at40674	Fragmented	TRINITY_DN35150_c0_g3_i1:147-497	204.9	113	https://www.orthodb.org/v10?query=160633at40674	LOW QUALITY PROTEIN: Williams-Beuren syndrome chromosomal region 27 protein
160638at40674	Duplicated	TRINITY_DN38121_c0_g1_i1:442-1209	471.9	220	https://www.orthodb.org/v10?query=160638at40674	Polycomb group ring finger 5
160638at40674	Duplicated	TRINITY_DN38121_c0_g1_i2:359-1126	471.9	220	https://www.orthodb.org/v10?query=160638at40674	Polycomb group ring finger 5
160638at40674	Duplicated	TRINITY_DN38121_c0_g1_i3:442-1149	472.4	220	https://www.orthodb.org/v10?query=160638at40674	Polycomb group ring finger 5
160638at40674	Duplicated	TRINITY_DN38121_c0_g1_i4:359-1066	472.4	220	https://www.orthodb.org/v10?query=160638at40674	Polycomb group ring finger 5
160668at40674	Complete	TRINITY_DN33767_c1_g1_i1:122-934	413.0	227	https://www.orthodb.org/v10?query=160668at40674	Zinc finger CCHC-type containing 9
160697at40674	Complete	TRINITY_DN26891_c0_g1_i1:94-972	499.4	252	https://www.orthodb.org/v10?query=160697at40674	Deoxyribonuclease
160756at40674	Duplicated	TRINITY_DN28926_c0_g1_i1:263-1369	594.6	296	https://www.orthodb.org/v10?query=160756at40674	negative elongation factor E
160756at40674	Duplicated	TRINITY_DN28926_c0_g2_i1:137-1243	594.6	296	https://www.orthodb.org/v10?query=160756at40674	negative elongation factor E
160761at40674	Complete	TRINITY_DN32166_c0_g1_i1:577-2109	747.7	431	https://www.orthodb.org/v10?query=160761at40674	General transcription factor IIF subunit 1
160774at40674	Complete	TRINITY_DN34905_c0_g1_i1:2806-3498	393.9	204	https://www.orthodb.org/v10?query=160774at40674	cytochrome c oxidase assembly factor 7
160798at40674	Complete	TRINITY_DN9344_c0_g1_i1:170-847	345.4	167	https://www.orthodb.org/v10?query=160798at40674	Vacuolar protein sorting-associated protein 28 homolog
160829at40674	Complete	TRINITY_DN35560_c0_g1_i1:150-935	503.2	228	https://www.orthodb.org/v10?query=160829at40674	ER membrane protein complex subunit 3
160851at40674	Duplicated	TRINITY_DN25674_c0_g1_i1:316-1092	463.8	232	https://www.orthodb.org/v10?query=160851at40674	ubiquitin-conjugating enzyme E2 J2
160851at40674	Duplicated	TRINITY_DN25674_c0_g1_i2:316-1125	463.6	232	https://www.orthodb.org/v10?query=160851at40674	ubiquitin-conjugating enzyme E2 J2
160896at40674	Complete	TRINITY_DN28777_c0_g1_i1:251-1339	556.0	264	https://www.orthodb.org/v10?query=160896at40674	Syntaxin 4
160955at40674	Complete	TRINITY_DN34013_c0_g1_i1:514-1638	402.2	247	https://www.orthodb.org/v10?query=160955at40674	store-operated calcium entry-associated regulatory factor
160995at40674	Duplicated	TRINITY_DN21798_c0_g1_i1:333-1055	385.3	201	https://www.orthodb.org/v10?query=160995at40674	MORN repeat-containing protein 3
160995at40674	Duplicated	TRINITY_DN21798_c0_g1_i4:333-1194	385.3	201	https://www.orthodb.org/v10?query=160995at40674	MORN repeat-containing protein 3
161001at40674	Complete	TRINITY_DN37437_c1_g4_i1:61-804	370.3	200	https://www.orthodb.org/v10?query=161001at40674	N-acylneuraminate-9-phosphatase
161024at40674	Complete	TRINITY_DN29515_c1_g1_i1:167-937	110.7	116	https://www.orthodb.org/v10?query=161024at40674	Transmembrane protein 101
161058at40674	Complete	TRINITY_DN34046_c1_g1_i1:158-994	425.5	229	https://www.orthodb.org/v10?query=161058at40674	BEN domain-containing protein 6
161082at40674	Complete	TRINITY_DN36328_c0_g1_i1:149-1054	494.3	261	https://www.orthodb.org/v10?query=161082at40674	Replication termination factor 2
161097at40674	Duplicated	TRINITY_DN34099_c0_g2_i1:519-1469	373.2	227	https://www.orthodb.org/v10?query=161097at40674	coiled-coil domain containing 24 
161097at40674	Duplicated	TRINITY_DN34099_c0_g2_i3:519-1481	366.3	227	https://www.orthodb.org/v10?query=161097at40674	coiled-coil domain containing 24 
161105at40674	Complete	TRINITY_DN30127_c2_g1_i1:1-1059	401.2	298	https://www.orthodb.org/v10?query=161105at40674	Fanconi anemia group F protein
161120at40674	Fragmented	TRINITY_DN26285_c0_g1_i1:3-653	398.1	205	https://www.orthodb.org/v10?query=161120at40674	SAM domain, SH3 domain and nuclear localization signals 1
161122at40674	Complete	TRINITY_DN33553_c0_g1_i1:881-1948	529.7	294	https://www.orthodb.org/v10?query=161122at40674	G protein-coupled receptor class C group 5 member A
161124at40674	Duplicated	TRINITY_DN36769_c4_g1_i1:128-1375	640.1	327	https://www.orthodb.org/v10?query=161124at40674	Caveolae associated protein 1
161124at40674	Duplicated	TRINITY_DN36769_c4_g1_i2:128-1375	640.1	327	https://www.orthodb.org/v10?query=161124at40674	Caveolae associated protein 1
161124at40674	Duplicated	TRINITY_DN36769_c4_g1_i3:128-1375	640.1	327	https://www.orthodb.org/v10?query=161124at40674	Caveolae associated protein 1
161124at40674	Duplicated	TRINITY_DN36769_c4_g1_i4:128-1375	640.1	327	https://www.orthodb.org/v10?query=161124at40674	Caveolae associated protein 1
161146at40674	Complete	TRINITY_DN28339_c0_g1_i1:523-1344	296.8	179	https://www.orthodb.org/v10?query=161146at40674	insulin-like growth factor-binding protein 1
161164at40674	Duplicated	TRINITY_DN35739_c0_g1_i1:50-1132	648.5	290	https://www.orthodb.org/v10?query=161164at40674	Radical S-adenosyl methionine domain containing 2
161164at40674	Duplicated	TRINITY_DN35739_c0_g1_i2:50-1132	648.5	290	https://www.orthodb.org/v10?query=161164at40674	Radical S-adenosyl methionine domain containing 2
161164at40674	Duplicated	TRINITY_DN35739_c0_g1_i3:50-1132	648.5	290	https://www.orthodb.org/v10?query=161164at40674	Radical S-adenosyl methionine domain containing 2
161191at40674	Complete	TRINITY_DN35882_c8_g1_i1:210-974	406.2	205	https://www.orthodb.org/v10?query=161191at40674	enkurin
161220at40674	Complete	TRINITY_DN23797_c0_g1_i1:13-840	511.3	230	https://www.orthodb.org/v10?query=161220at40674	Bridging integrator 3
161228at40674	Complete	TRINITY_DN6640_c0_g1_i1:1127-1939	404.0	226	https://www.orthodb.org/v10?query=161228at40674	Aquaporin
161253at40674	Complete	TRINITY_DN33225_c0_g1_i1:32-823	408.7	200	https://www.orthodb.org/v10?query=161253at40674	tRNA 2'-phosphotransferase 1 isoform X1
161261at40674	Complete	TRINITY_DN37700_c11_g1_i1:241-1107	538.9	236	https://www.orthodb.org/v10?query=161261at40674	malectin
161332at40674	Duplicated	TRINITY_DN25928_c0_g1_i1:114-1598	565.4	382	https://www.orthodb.org/v10?query=161332at40674	Peptidase inhibitor 16
161332at40674	Duplicated	TRINITY_DN25928_c0_g1_i2:114-1598	565.4	382	https://www.orthodb.org/v10?query=161332at40674	Peptidase inhibitor 16
161337at40674	Duplicated	TRINITY_DN31011_c1_g1_i1:258-1412	504.3	317	https://www.orthodb.org/v10?query=161337at40674	Junction adhesion molecule like
161337at40674	Duplicated	TRINITY_DN31011_c1_g1_i2:246-1358	504.5	317	https://www.orthodb.org/v10?query=161337at40674	Junction adhesion molecule like
161352at40674	Complete	TRINITY_DN18620_c0_g1_i1:201-881	365.0	155	https://www.orthodb.org/v10?query=161352at40674	Nudix hydrolase 21
161370at40674	Complete	TRINITY_DN31708_c0_g1_i1:125-703	453.3	192	https://www.orthodb.org/v10?query=161370at40674	cysteine and glycine-rich protein 2
161384at40674	Complete	TRINITY_DN33328_c0_g1_i2:337-1098	454.1	221	https://www.orthodb.org/v10?query=161384at40674	insulin-like growth factor-binding protein 4
161388at40674	Duplicated	TRINITY_DN37173_c4_g1_i1:1365-2216	471.4	223	https://www.orthodb.org/v10?query=161388at40674	protein-S-isoprenylcysteine O-methyltransferase
161388at40674	Duplicated	TRINITY_DN37173_c4_g1_i2:1019-1870	471.4	223	https://www.orthodb.org/v10?query=161388at40674	protein-S-isoprenylcysteine O-methyltransferase
161417at40674	Duplicated	TRINITY_DN35779_c0_g1_i13:1535-2308	401.3	189	https://www.orthodb.org/v10?query=161417at40674	Regulatory factor X associated ankyrin containing protein
161417at40674	Duplicated	TRINITY_DN35779_c0_g1_i1:1436-2209	401.3	189	https://www.orthodb.org/v10?query=161417at40674	Regulatory factor X associated ankyrin containing protein
161417at40674	Duplicated	TRINITY_DN35779_c0_g1_i3:1535-2308	401.3	189	https://www.orthodb.org/v10?query=161417at40674	Regulatory factor X associated ankyrin containing protein
161417at40674	Duplicated	TRINITY_DN35779_c0_g1_i4:1436-2209	401.3	189	https://www.orthodb.org/v10?query=161417at40674	Regulatory factor X associated ankyrin containing protein
161425at40674	Missing
161448at40674	Duplicated	TRINITY_DN31918_c0_g1_i1:185-1124	422.4	219	https://www.orthodb.org/v10?query=161448at40674	estradiol 17-beta-dehydrogenase 8
161448at40674	Duplicated	TRINITY_DN31918_c0_g1_i2:200-886	384.7	194	https://www.orthodb.org/v10?query=161448at40674	estradiol 17-beta-dehydrogenase 8
161448at40674	Duplicated	TRINITY_DN31918_c0_g1_i3:39-961	383.3	193	https://www.orthodb.org/v10?query=161448at40674	estradiol 17-beta-dehydrogenase 8
161448at40674	Duplicated	TRINITY_DN31918_c0_g1_i4:200-1049	375.6	189	https://www.orthodb.org/v10?query=161448at40674	estradiol 17-beta-dehydrogenase 8
161454at40674	Complete	TRINITY_DN29848_c0_g1_i1:1079-1972	550.2	250	https://www.orthodb.org/v10?query=161454at40674	Golgi phosphoprotein 3
161493at40674	Complete	TRINITY_DN35365_c1_g1_i2:91-1487	589.8	342	https://www.orthodb.org/v10?query=161493at40674	IQ motif containing G
161565at40674	Complete	TRINITY_DN27136_c0_g1_i1:1-678	460.5	206	https://www.orthodb.org/v10?query=161565at40674	ORAI calcium release-activated calcium modulator 2
161569at40674	Duplicated	TRINITY_DN36769_c1_g1_i1:211-1026	439.4	210	https://www.orthodb.org/v10?query=161569at40674	Tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein epsilon
161569at40674	Duplicated	TRINITY_DN36769_c1_g2_i1:119-982	439.1	210	https://www.orthodb.org/v10?query=161569at40674	Tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein epsilon
